Utc,Bsp,Awa,Aws,Twa,Tws,Twd
42204.500573,7.32,-36,14.1,-68.6,10.4,111.5
42204.500585,7.32,-34,14.7,-63.7,10.44,116
42204.500597,7.32,-35,15.1,-63.7,11.09,118.1
42204.500608,7.32,-35,15,-64.3,11.06,118.6
42204.50062,,-35,14.7,-65.3,10.81,117.7
42204.500632,7.32,-35,14.5,-66.3,10.73,115.9
42204.500644,7.43,-36,14.6,-67.8,10.92,115.4
42204.500655,7.43,-37,14.4,-69.6,10.89,113.6
42204.500667,7.54,-37,14.3,-70.5,10.79,112.6
42204.500679,,-37,13.9,-72.1,10.45,109.2
42204.500691,7.54,-38,13.9,-72.9,10.46,109.2
42204.500702,7.54,-38,13.9,-72.7,10.37,108.4
42204.500714,7.54,-37,13.6,-73.1,10.09,109.2
42204.500726,7.54,-37,13.4,-73.4,9.83,108.8
42204.500738,,-36,13.7,-71.4,10,111.8
42204.500749,7.54,-36,13,-73.1,9.26,109.1
42204.500761,7.54,-37,13.4,-73.6,9.92,112
42204.500773,7.54,-37,13.4,-73.3,9.79,110
42204.500784,7.54,-36,13.3,-72.3,9.56,110.9
42204.500796,,-36,13.2,-72.3,9.4,111.9
42204.500808,7.54,-36,13.2,-71.8,9.29,112.2
42204.500819,7.65,-38,13.4,-73.9,9.67,109.9
42204.500831,7.65,-39,13.4,-75.7,9.84,109.2
42204.500843,7.65,-40,13.3,-77.1,9.89,108.8
42204.500855,,-41,13.5,-77.6,10.2,107.3
42204.500866,7.65,-41,13.4,-78.4,10.24,107.8
42204.500878,7.65,-40,13.7,-76.7,10.48,106.7
42204.500889,7.65,-39,13.9,-75.1,10.74,108.3
42204.500901,7.65,-37,13.7,-74.7,10.18,105.5
42204.500913,,-37,13.7,-73.5,10.22,106.7
42204.500925,7.54,-37,13.6,-72.7,9.96,106.3
42204.500936,7.54,-41,14.8,-73.1,11.29,108.7
42204.500948,7.54,-41,14.8,-71.8,11.23,109.5
42204.50096,7.54,-41,13.4,-76.9,9.98,104.8
42204.500972,7.54,-41,13.4,-77.2,10.03,105.7
42204.500983,,-39,13.7,-74.7,10.33,108.5
42204.500995,7.54,-37,13.8,-72.6,10.32,109.9
42204.501007,,-36,14,-71.1,10.47,111.4
42204.501018,7.54,-36,14,-70.7,10.41,109.6
42204.50103,7.43,-40,14.9,-71.4,11.74,108.6
42204.501042,7.43,-40,14.9,-71.4,11.77,109.7
42204.501053,,-38,14.5,-70.6,11.21,110.6
42204.501065,7.32,-40,14.4,-72.5,11.41,109.8
42204.501077,7.43,-40,14.7,-72.6,11.72,108.7
42204.501089,7.43,-40,14.5,-72.5,11.39,108.7
42204.5011,7.54,-41,14.4,-72.6,11.16,107.2
42204.501112,7.65,-41,14.4,-73.9,11.15,105.8
42204.501124,,-41,15.1,-73.2,11.9,107.7
42204.501136,7.65,-40,15,-71.8,11.71,108
42204.501147,7.65,-41,13.9,-75.7,10.79,104
42204.501159,7.65,-40,13.9,-75.2,10.49,106.7
42204.501171,7.65,-40,13.9,-74.9,10.39,106.8
42204.501183,,-43,14.4,-76.9,11.29,106.9
42204.501194,7.65,-41,13.7,-76.6,10.5,107.3
42204.501206,7.65,-41,13.9,-76.8,10.78,105.3
42204.501218,7.65,-40,14.3,-74.8,11.18,108.5
42204.501229,7.65,-41,13.8,-74.2,11.1,108.8
42204.501241,7.65,-42,14.3,-76.3,11.33,105.7
42204.501253,,-40,14.2,-74.9,11.14,106.3
42204.501265,7.65,-38,14.3,-72.5,11,107.6
42204.501276,7.65,-36,14.5,-69.3,10.78,110.7
42204.501288,7.65,-35,14.3,-68.1,10.32,112.8
42204.5013,7.76,-37,14.6,-69.2,10.55,113.3
42204.501312,,-37,13.9,-71.1,9.85,112.3
42204.501323,7.76,-39,13.9,-73.8,10.02,111.7
42204.501335,7.76,-38,13.9,-72.2,9.8,113
42204.501347,7.76,-36,14.1,-68.5,9.61,115.6
42204.501358,7.65,-36,14,-67.5,9.5,117.4
42204.50137,7.65,-36,14.4,-66.2,9.83,118.5
42204.501382,,-36,14.3,-66.8,9.8,119.1
42204.501393,7.43,-36,14.3,-66.2,9.97,119
42204.501405,7.43,-35,14.7,-64.5,10.33,121.9
42204.501417,7.32,-36,14.4,-65.6,10.18,119.7
42204.501428,7.32,-36,14.3,-65.9,10.09,117.4
42204.50144,,-34,14.2,-63.7,9.8,120.7
42204.501452,7.21,-34,14.5,-62.7,10.18,121.8
42204.501464,7.21,-34,14.6,-62.1,10.21,121.2
42204.501475,7.21,-37,14.3,-66.7,10.29,117.7
42204.501487,7.21,-38,14.5,-67.3,10.59,117.1
42204.501499,,-34,13.6,-65.7,9.48,119.2
42204.501511,7.21,-34,13.8,-65.8,9.75,119.3
42204.501522,7.1,-35,13.5,-67.7,9.71,115.5
42204.501534,7.1,-35,14.2,-65.4,10.3,117.7
42204.501546,7.1,-34,14.5,-63.5,10.51,120.6
42204.501557,,-35,14.3,-65.5,10.5,117.7
42204.501569,7.1,-37,14.2,-68.3,10.69,116
42204.501581,7.21,-38,14.5,-69.1,11.01,116.1
42204.501593,,,,,,
42204.501604,,,,,,
42204.501616,,,,,,
42204.501628,7.32,-39,14.7,-70.3,11.45,114.9
42204.50164,7.43,-40,13.7,-75.2,10.59,111.1
42204.501651,,-41,13.5,-77.3,10.62,108.2
42204.501663,7.43,-40,13.7,-74.8,10.37,111.3
42204.501675,7.43,-41,13.9,-75,10.57,111.9
42204.501686,7.54,-44,14,-77.9,10.87,110.8
42204.501698,7.54,-42,13.7,-77.5,10.57,111.5
42204.50171,,-40,13.5,-76.3,10.19,111.9
42204.501721,7.54,-38,13.4,-75.2,10.08,113.4
42204.501733,7.54,-38,13.7,-74.2,10.36,113.3
42204.501745,7.54,-38,13.5,-74.4,10.05,111.9
42204.501756,7.54,-38,13.3,-75.4,9.95,109.1
42204.501768,,-38,13.6,-74.5,10.27,110
42204.50178,7.54,-38,13.5,-74.6,10.13,109.8
42204.501792,7.65,-38,13.3,-75.9,9.95,106.4
42204.501803,7.65,-38,13.5,-75.2,10.09,107.1
42204.501815,7.65,-40,13.8,-75.8,10.5,107.2
42204.501827,,-40,14.2,-73.6,10.61,109
42204.501838,7.65,-40,13.8,-74.9,10.18,107.7
42204.50185,7.65,-40,13.8,-75.7,10.42,109.1
42204.501862,7.65,-40,13.6,-76.2,10.16,108.7
42204.501873,7.54,-41,13.3,-77.7,10.04,108.3
42204.501885,,-41,13.3,-77.8,10.02,105.2
42204.501897,7.54,-42,13.6,-77.5,10.33,106.3
42204.501909,7.54,-43,13.3,-79.7,10.21,107.2
42204.50192,7.54,-43,13.3,-79.9,10.24,107.2
42204.501932,7.54,-41,13.6,-77.5,10.48,108.9
42204.501944,7.54,-41,13.6,-77.6,10.65,108.9
42204.501956,,-41,13,-79.8,10.05,107.8
42204.501967,7.54,-41,13.1,-79.6,10.23,106
42204.501979,7.54,-41,12.7,-79.5,10.18,107.1
42204.501991,7.54,-43,13.4,-80,10.53,106.3
42204.502003,7.54,-42,13.3,-79.9,10.54,108.4
42204.502014,,-42,13.3,-79.1,10.27,109.1
42204.502026,7.65,-41,12.9,-79.3,9.54,109.6
42204.502037,7.65,-39,13,-75.6,9.14,115.9
42204.502049,7.76,-39,13.1,-75.6,9.19,115.8
42204.502061,7.76,-40,13.6,-75.6,9.21,115.8
42204.502073,7.76,-40,13.6,-75.3,9.73,116
42204.502084,,-41,13.5,-76.7,9.73,114.5
42204.502096,7.65,-40,13.3,-76,9.74,114.4
42204.502108,7.65,-38,12.9,-74.5,8.87,114.8
42204.502119,7.43,-37,13.3,-70,9.12,120.3
42204.502131,7.32,-37,13.3,-69.5,9.16,119.8
42204.502143,,-34,13,-66.7,8.59,121.8
42204.502154,7.32,-35,13,-68,8.78,122.5
42204.502166,7.32,-35,13.1,-67.6,8.8,122
42204.502178,7.21,-34,13.4,-65.8,9.17,123.1
42204.50219,7.21,-35,13.6,-65.9,9.24,122
42204.502201,7.21,-36,13.8,-67,9.71,120.6
42204.502213,,-34,13.9,-63.9,9.51,123.6
42204.502225,7.21,-35,14.5,-63.8,10.29,122.7
42204.502236,7.21,-35,14.4,-64.4,10.26,122.2
42204.502248,7.21,-35,14.3,-64.9,10.2,121.8
42204.50226,7.21,-36,14.1,-66.6,10.11,119.1
42204.502272,,-36,14.1,-66.8,10.13,118.9
42204.502283,7.32,-36,14.1,-66.9,9.97,119.7
42204.502295,7.32,-36,13.8,-67.7,9.7,118.9
42204.502307,7.21,-36,13.9,-66.5,9.77,119
42204.502318,7.21,-35,14.8,-63.3,10.65,123.3
42204.50233,,-36,14.8,-64.5,10.78,121.1
42204.502342,7.21,-35,14.9,-63.3,10.82,123.4
42204.502354,7.21,-35,14.7,-64.3,10.73,124.7
42204.502365,7.21,-35,14.4,-65,10.44,121.9
42204.502377,7.21,-34,14.7,-63.3,10.64,122.7
42204.502389,7.21,-35,14.5,-65,10.59,121
42204.5024,,-35,14.3,-65.5,10.34,119.4
42204.502412,7.32,-36,14.5,-66.5,10.59,119.3
42204.502424,7.32,-36,14.3,-66.8,10.33,117.9
42204.502436,7.32,-35,14.5,-65.1,10.4,118.6
42204.502447,7.32,-35,14.6,-65.5,10.67,119.5
42204.502459,,-35,14.3,-66,10.28,116.9
42204.502471,7.32,-36,14.4,-66.6,10.42,117.1
42204.502482,7.32,-37,14.4,-67,10.34,116.4
42204.502494,7.43,-37,14.2,-68.4,10.16,115
42204.502506,7.43,-37,13.9,-69.9,10,115.9
42204.502518,,-37,13.6,-70.8,9.72,114
42204.502529,7.43,-36,13.7,-69.5,9.76,115.4
42204.502541,7.43,-37,13.6,-70.9,9.77,112.9
42204.502553,,,,,,
42204.502564,7.32,-37,13.7,-71,10.07,113.2
42204.502576,7.21,-36,13.8,-69.7,10.29,112.8
42204.502588,,-35,14,-67.8,10.36,114.7
42204.5026,7.21,-36,14.2,-68.2,10.67,112.2
42204.502611,7.32,-37,14.2,-69.5,10.64,109.5
42204.502623,7.32,-37,14.4,-68.7,10.82,111.3
42204.502635,7.43,-38,14.6,-69.7,11.09,111.3
42204.502646,,-36,14.5,-67.9,10.77,113.2
42204.502658,7.54,-36,14.4,-68.7,10.62,111.2
42204.50267,7.54,-37,14.3,-70.2,10.68,109.7
42204.502682,7.54,-38,14.2,-71.4,10.61,109.5
42204.502693,7.43,-38,13.9,-72.5,10.51,110.8
42204.502705,,-38,13.8,-72.7,10.37,110.6
42204.502717,7.54,-40,13.6,-76,10.36,106.2
42204.502728,7.54,-41,13.8,-76.7,10.75,105.5
42204.50274,7.54,-42,13.9,-76.6,10.73,107.2
42204.502752,7.54,-43,13.9,-77.3,10.69,107.4
42204.502764,,-43,14,-77,10.82,109.7
42204.502775,7.65,-42,13.5,-78.3,10.17,107.5
42204.502787,7.65,-44,13.4,-80.9,10.37,105.9
42204.502799,7.65,-45,13.2,-82.3,10.18,105.3
42204.50281,7.65,-44,13,-82,9.92,105.7
42204.502822,,-45,13,-83.1,10.08,105.6
42204.502834,7.65,-45,12.8,-83.8,9.93,104.9
42204.502846,7.65,-46,12.9,-84.3,10.08,103.1
42204.502857,7.54,-45,13.2,-81.6,10.14,106
42204.502869,7.54,-46,13.1,-82.7,10.1,104.7
42204.502881,,-46,13.1,-83,10.17,104.5
42204.502892,7.43,-46,12.9,-83.4,10.14,104.4
42204.502904,7.43,-46,13,-82.7,10.12,104.9
42204.502916,7.43,-46,13,-82.6,10.06,104.9
42204.502928,7.54,-46,12.9,-83.2,9.89,103.1
42204.502939,7.54,-46,12.9,-83.5,9.99,105
42204.502951,,-46,12.7,-84.2,9.83,102.2
42204.502963,7.65,-47,12.7,-85.6,9.83,101.6
42204.502974,7.65,-47,12.7,-85.7,9.89,101.6
42204.502986,7.54,-47,12.7,-85,9.83,102.3
42204.502997,7.43,-47,12.7,-84.9,9.83,105.4
42204.503009,,-47,12.5,-84.9,9.68,105.4
42204.503021,7.43,-44,13.3,-79.5,10.16,111.2
42204.503033,7.32,-44,13.3,-79.4,10.27,111.4
42204.503044,7.32,-42,13.3,-76.9,9.94,113.9
42204.503056,7.21,-40,13,-76.4,9.98,111.5
42204.503068,,-40,13,-74.2,9.37,113.4
42204.503079,7.21,-37,13.3,-69.3,9.13,119.1
42204.503091,7.21,-38,13.5,-69.5,9.52,120.8
42204.503103,7.21,-36,13.9,-65.5,9.54,125.7
42204.503115,7.32,-37,14.2,-66.3,9.61,123.9
42204.503126,7.32,-37,14.2,-66.6,9.93,123.4
42204.503138,,-37,13.3,-69.4,9.19,122.7
42204.50315,7.32,-35,13.3,-67.5,9.04,126.1
42204.503161,7.32,-36,12.7,-71.7,8.83,120.4
42204.503173,7.21,-36,13,-71,9.29,121.6
42204.503185,7.21,-37,13,-70.9,9.26,120.5
42204.503197,,-37,13.1,-71.3,9.35,119.9
42204.503208,7.21,-37,13.3,-70.8,9.57,119.4
42204.50322,7.21,-37,13.5,-70.1,9.72,121
42204.503232,7.32,-37,13.4,-71.1,9.63,119
42204.503243,7.43,-38,13.4,-72.8,9.71,119.2
42204.503255,7.43,-39,13.3,-74.1,9.65,116.8
42204.503267,,-40,13.2,-76,9.83,115.1
42204.503278,7.43,-42,13.2,-78.5,10.01,112.6
42204.50329,7.43,-42,13.6,-77.3,10.36,113.8
42204.503302,7.43,-44,13.9,-78.1,10.84,112.8
42204.503314,7.43,-43,13.6,-77.5,10.3,114.2
42204.503325,,-43,13.4,-77.8,10.04,114.8
42204.503337,7.43,-41,13.6,-75.4,10.09,117.4
42204.503349,7.43,-40,13.6,-74.6,10.06,118.4
42204.50336,7.43,-39,13.5,-74.3,10.01,117.9
42204.503372,7.43,-38,13.7,-72,9.96,120
42204.503384,7.43,-38,13.6,-72.9,10.02,117.3
42204.503395,,-38,13.6,-72.3,9.87,118.7
42204.503407,7.43,-37,13.6,-71.4,9.8,117.6
42204.503419,7.32,-37,13.4,-70.9,9.59,118
42204.503431,7.32,-38,13.6,-70.6,9.67,118.9
42204.503442,7.32,-38,13.8,-70,9.85,119.5
42204.503454,,-39,13.8,-70.8,9.87,122.5
42204.503466,7.32,-43,13.9,-75.3,10.45,117.1
42204.503477,7.43,-40,14.2,-71.6,10.33,119.9
42204.503489,7.43,-42,13.9,-75.5,10.52,116.3
42204.503501,7.43,-42,14,-74.6,10.45,115.8
42204.503512,,-40,14,-72.6,10.3,116.9
42204.503524,7.32,-43,13.8,-76.2,10.52,118.5
42204.503536,7.32,-42,13.9,-74.8,10.51,116.9
42204.503547,7.32,-42,13.6,-76.5,10.46,114.6
42204.503559,7.21,-42,13.6,-76.1,10.49,116.2
42204.503571,,-40,13.6,-73.5,10.17,114.5
42204.503583,7.21,-41,13.6,-74.4,10.21,114.5
42204.503594,7.21,-41,13.7,-73.6,10.15,117.1
42204.503606,7.21,-40,13.8,-72,10.16,117.6
42204.503618,7.21,-39,13.7,-71.6,10.04,119.2
42204.50363,,-38,14,-68.9,10.11,122.7
42204.503641,7.32,-38,13.9,-69.6,9.91,121.9
42204.503653,7.32,-37,14,-68.1,9.9,124.4
42204.503665,7.32,-38,14.2,-69.2,10.34,125.5
42204.503676,7.32,-37,14.2,-68.7,10.4,124.3
42204.503688,,-36,14,-69.2,10.36,123.2
42204.5037,7.32,-37,13.9,-71.3,10.56,121.4
42204.503711,7.32,-37,13.9,-71.3,10.6,120.4
42204.503723,7.32,-37,13.9,-71.8,10.77,118.1
42204.503735,7.32,-38,13.8,-73.4,10.86,116.6
42204.503746,,-38,13.8,-73.6,10.92,117.5
42204.503758,7.32,-39,13.8,-74.3,10.95,117.6
42204.50377,7.43,-39,13.9,-74.5,11,115.3
42204.503781,7.54,-40,14,-75.2,11.05,113.2
42204.503793,7.54,-40,14,-75.1,10.97,113.3
42204.503805,,-40,14,-75.1,10.96,115.3
42204.503816,7.65,-40,14,-75.4,10.87,113.8
42204.503828,7.76,-40,14,-75.7,10.73,111.4
42204.50384,7.76,-40,13.9,-76.7,10.88,111.7
42204.503851,7.76,-41,13.9,-77.6,10.94,110.7
42204.503863,,-41,14,-77.1,11.02,109.1
42204.503875,7.76,-41,14,-76.7,10.84,107.2
42204.503887,7.76,-41,14,-76.5,10.74,108.4
42204.503898,7.76,-42,13.9,-77.4,10.53,109.2
42204.50391,7.76,-42,14,-76.7,10.49,108.7
42204.503922,,-42,13.8,-77.8,10.48,107.8
42204.503933,7.65,-41,13.9,-76,10.52,108.8
42204.503945,7.54,-41,13.7,-76.1,10.39,106.8
42204.503957,,-40,13.7,,,107.8
42204.503969,7.54,-40,13.7,-75.7,10.42,108.5
42204.50398,7.54,-38,13.4,-75.1,10.05,108
42204.503992,,-38,13.4,-75.4,10.14,107.2
42204.504004,7.65,-38,13.7,-74.6,10.35,105.7
42204.504015,7.65,-37,14.1,-72.2,10.61,105.9
42204.504027,7.65,-37,14.1,-71.7,10.5,106.2
42204.504039,7.65,-37,14.4,-70.4,10.59,108.4
42204.504051,7.65,-37,14.4,-69.8,10.52,109.8
42204.504062,,-36,14.6,-68.5,10.76,111.3
42204.504074,7.65,-34,15,-65.5,10.97,114.4
42204.504086,7.65,-34,15,-65.4,11.02,114.5
42204.504097,7.65,-35,15,-66.1,11.02,111.5
42204.504109,7.65,-35,15,-65.6,10.87,111.9
42204.504121,,-35,15.2,-64.4,10.91,112.8
42204.504132,7.65,-37,15.4,-65.8,11.28,114.4
42204.504144,7.65,-36,15,-66.6,11.48,113.9
42204.504156,7.65,-36,14.7,-67.7,10.78,113
42204.504167,7.54,-36,14.5,-68.6,10.84,110.4
42204.504179,7.43,-36,14.5,-68.4,10.89,109.7
42204.504191,,-37,14.7,-68.3,11.08,108.4
42204.504203,7.43,-37,14.6,-68.6,11,107.1
42204.504214,7.43,-38,14.6,-69.2,10.96,108.3
42204.504226,7.43,-38,14.5,-68.9,10.67,109.5
42204.504238,7.43,-38,14.5,-69.3,10.75,108.2
42204.50425,,-37,14.3,-68.9,10.5,108.7
42204.504261,7.43,-37,14.1,-69.6,10.33,108
42204.504273,7.43,-37,14.4,-68.1,10.42,109.3
42204.504285,7.54,-37,15.2,-65.5,10.84,112.3
42204.504296,7.54,-37,15.2,-64.2,10.69,115.3
42204.504308,,-36,14.2,-65.5,9.57,114.8
42204.504319,7.43,-37,14.4,-65.6,9.94,115.8
42204.504331,7.43,-35,14.3,-63.3,9.65,118.2
42204.504343,7.43,-34,14.2,-62.9,9.54,118.9
42204.504355,7.32,-33,14.1,-61.9,9.48,120.2
42204.504366,7.32,-33,13.9,-62.6,9.37,118.6
42204.504378,,-33,13.9,-62.6,9.37,119.7
42204.50439,7.32,-34,14.1,-63.2,9.6,117.9
42204.504402,7.1,-34,14.1,-62,9.7,119.1
42204.504413,7.1,-34,13.9,-62.4,9.49,118.6
42204.504425,7.1,-35,13.9,-63.2,9.51,119.7
42204.504437,,-34,13.7,-62.9,9.29,121.2
42204.504448,7.1,-35,13.3,-65.4,9.06,121.8
42204.50446,7.1,-34,13.2,-65.3,8.97,122.3
42204.504472,7.1,-34,13,-66.4,8.87,123.6
42204.504483,7.1,-34,13,-65.7,8.78,124
42204.504495,7.1,-35,12.6,-68.5,8.56,122.2
42204.504507,,-36,12.7,-69.3,8.7,124.5
42204.504518,7.1,-38,12.4,-72.2,8.55,122.3
42204.50453,7.1,-39,12.8,-71.8,8.99,124.7
42204.504542,7.21,-39,12.7,-74.3,9.12,123.8
42204.504553,7.21,-38,12.5,-73.9,8.88,123.2
42204.504565,,-38,12.7,-73.7,9.14,124.6
42204.504577,7.32,-40,12.8,-76,9.3,121
42204.504589,7.43,-40,13.1,-75.6,9.54,121.4
42204.5046,7.43,-41,13.2,-76.2,9.66,121.6
42204.504612,7.43,-40,13.4,-73.9,9.61,121.5
42204.504624,,-40,13.1,-75,9.37,119.5
42204.504636,7.43,-41,12.9,-77.2,9.43,119.6
42204.504647,7.54,-41,12.9,-77.2,9.28,118.2
42204.504659,,,,,,
42204.504671,7.54,-40,12.9,-77.3,9.45,117.7
42204.504682,7.65,-40,13,-77,9.35,115.6
42204.504694,,-41,13.5,-76.3,9.81,116.1
42204.504706,7.43,-41,13.9,-73.1,10.04,118.9
42204.504718,7.43,-41,13.5,-74.6,9.76,117.6
42204.504729,7.32,-40,13.4,-73,9.6,120.3
42204.504741,7.32,-38,13.1,-71,9.04,121.2
42204.504753,,-38,12.9,-71.6,8.87,121.6
42204.504764,7.21,-38,12.8,-70.6,8.7,122.3
42204.504776,7.21,-39,12.6,-72.2,8.61,120.6
42204.504788,,,,,,
42204.504799,7.21,-40,12.3,-74.4,8.44,118.4
42204.504811,7.21,-38,11.7,-72.8,7.66,120.7
42204.504823,,-38,11.5,-72.9,7.47,120.5
42204.504835,7.1,-38,11.5,-72.5,7.52,120.1
42204.504846,6.99,-37,11.6,-70.6,7.57,124.2
42204.504858,6.99,-37,11.6,-70.9,7.62,123.1
42204.50487,6.99,-37,11.7,-71.2,7.75,123
42204.504881,,-37,11.7,-71,7.72,122.1
42204.504893,6.99,-37,11.7,-70.4,7.65,121.3
42204.504905,6.99,-37,12,-69.3,7.93,124.7
42204.504916,6.99,-37,12.1,-70.3,8.07,122.8
42204.504928,6.99,-37,12.3,-70.6,8.39,120.9
42204.50494,,-36,12.6,-68.8,8.64,123
42204.504952,6.88,-36,12.7,-68.4,8.83,122.6
42204.504963,6.88,-36,12.8,-67.5,8.83,121.2
42204.504975,6.88,-36,12.9,-66.2,8.78,120
42204.504987,6.88,-35,13.3,-66.4,8.96,123
42204.504998,,-35,13.3,-64.4,9.19,125.1
42204.50501,6.88,-34,13.4,-64,9.35,125
42204.505022,6.88,-34,13.4,-64,9.35,123.3
42204.505033,6.88,-34,13.7,-63.9,9.71,123.2
42204.505045,6.88,-35,14.3,-63.2,10.29,122.6
42204.505057,,-35,14.3,-62.7,10.21,121.9
42204.505068,6.99,-35,14.5,-61.9,10.23,122.2
42204.50508,6.99,-36,14.3,-62.9,10.42,122.3
42204.505092,7.1,-36,14.3,-64.3,10.08,120.8
42204.505103,7.1,-36,13.7,-65.9,9.53,120.3
42204.505115,,-36,13.7,-65.8,9.53,120.4
42204.505127,7.21,-36,13.5,-67,9.29,118.3
42204.505138,7.21,-36,13.3,-67.9,9.18,118.5
42204.50515,7.21,-36,13.3,-67.9,9.18,117.7
42204.505162,7.21,-35,13.2,-67.1,9,118.5
42204.505173,7.21,-35,13.2,-66.4,8.88,119.9
42204.505185,,-35,13,-67.1,8.75,119.2
42204.505197,7.21,-36,13.4,-67.3,9.22,119
42204.505208,7.21,-36,13.3,-67.2,9.21,120.1
42204.50522,7.32,-36,13.3,-68.6,9.16,118.9
42204.505232,7.32,-36,13,-70.4,9.02,117.4
42204.505244,,-36,13,-70.5,9.05,117.4
42204.505255,7.32,-35,13,-69.6,8.98,117.5
42204.505267,7.32,-34,13,-68.4,8.9,117.7
42204.505279,7.32,-34,12.8,-68.9,8.7,117.1
42204.50529,7.32,-36,12.6,-71.4,8.68,115.4
42204.505302,7.43,-36,12.6,-71.4,8.63,115.4
42204.505314,,-36,12.6,-70.6,8.33,115.4
42204.505325,7.43,-36,13,-68.7,8.6,119.2
42204.505337,7.43,-36,13.3,-67.1,8.77,120.4
42204.505349,7.43,-35,13.6,-65.5,9.05,122.4
42204.50536,7.32,-35,13.6,-65.6,9.07,122.3
42204.505372,,-33,13.9,-62,9.28,126.4
42204.505384,7.32,-31,14,-59.1,9.15,130.2
42204.505395,7.21,-33,14.1,-61,9.54,127.1
42204.505407,7.1,-36,14.1,-65,10.03,122.4
42204.505419,6.99,-36,14.1,-64.4,9.95,125
42204.50543,,-37,14.6,-64.4,10.51,122.9
42204.505442,6.99,-37,14.1,-65.3,10.08,121.9
42204.505454,6.99,-38,13.8,-67.1,9.77,121
42204.505465,7.1,-36,13.6,-65.8,9.33,122.3
42204.505477,7.1,-35,13.1,-65.9,9.42,120.3
42204.505489,7.1,-34,13.4,-64.2,9.09,124.5
42204.505501,,-34,13.7,-63.9,9.46,122.9
42204.505512,7.1,-34,13.8,-63.8,9.56,123.9
42204.505524,7.1,-34,14.3,-62.6,10.04,125.1
42204.505536,7.1,-34,14.5,-62.6,10.3,125.2
42204.505547,7.1,-34,14.3,-63.5,10.2,123.4
42204.505559,,-34,14.2,-64,10.16,123
42204.505571,7.1,-34,14.1,-64.5,10.09,122.6
42204.505582,7.21,-31,14.4,-60.5,9.92,124.5
42204.505594,7.21,-34,14.3,-64.4,10.28,120.5
42204.505606,7.21,-35,14.5,-64.2,10.38,119.4
42204.505617,,-35,14.7,-64.3,10.68,118.5
42204.505629,7.21,-35,14.8,-63.4,10.68,118.2
42204.505641,7.32,-35,14.4,-64.6,10.18,116.8
42204.505652,7.32,-36,14.2,-65.9,9.96,116.2
42204.505664,7.43,-36,13.7,-68.1,9.49,116.2
42204.505676,7.43,-34,13.4,-67.8,9.25,116.2
42204.505687,,-32,13.6,-65.6,9.39,116.7
42204.505699,7.43,-32,14.7,-62.2,10.36,116.6
42204.505711,7.43,-35,15.2,-64.2,11.12,114.4
42204.505722,7.43,-36,16,-62.2,11.84,116.1
42204.505734,7.43,-36,16.6,-60.7,12.33,118.5
42204.505746,,-36,15.4,-63.5,11.18,116.8
42204.505758,7.43,-38,15.2,-65.9,11.11,116.1
42204.505769,7.43,-41,14.6,-70.9,10.91,114.1
42204.505781,7.32,-41,13.9,-73.4,10.3,113.1
42204.505793,7.32,-39,13.9,-72,10.36,113.9
42204.505804,,-38,13.1,-74.6,9.79,115.1
42204.505816,7.21,-32,13,-65.8,8.84,122.7
42204.505828,7.21,-33,13,-67.2,8.98,121.3
42204.505839,7.21,-34,13.1,-67.3,9.02,122.8
42204.505851,7.21,-37,13.2,-69.1,9.11,121.2
42204.505863,,-37,13.1,-69,8.96,122.2
42204.505874,7.32,-39,13,-72.5,9.05,120.7
42204.505886,7.32,-39,13.4,-71.1,9.38,122
42204.505898,7.32,-38,13.2,-70.3,9.05,122.7
42204.505909,7.32,-38,12.7,-71.9,8.64,122.2
42204.505921,,-38,12.5,-72.6,8.49,122.5
42204.505933,7.32,-37,12.4,-72.3,8.4,122.1
42204.505944,7.32,-37,12.7,-72.1,8.81,122.8
42204.505956,7.21,-38,12.5,-73.9,8.88,119.1
42204.505968,7.21,-39,12.7,-74.7,9.18,117.4
42204.50598,,-41,12.5,-77.2,9.15,114.6
42204.505991,7.21,-40,12.7,-76,9.33,116.2
42204.506003,7.21,-40,12.8,-75.2,9.3,115.7
42204.506015,7.1,-40,12.6,-74.8,9.07,117
42204.506026,7.1,-42,12.5,-76.7,9.03,114.6
42204.506038,,-43,12.4,-78.3,9.08,114.1
42204.50605,7.1,-42,13.3,-74.9,9.85,118.7
42204.506062,7.1,-41,12.9,-74.8,9.31,118.7
42204.506073,7.1,-41,13,-74.2,9.41,120.3
42204.506085,7.1,-40,13.4,-71.3,9.57,123.9
42204.506097,,-40,13.2,-72.1,9.41,123.2
42204.506108,7.1,-42,13,-75.8,9.57,118.8
42204.50612,7.1,-41,12.7,-75.9,9.26,118.9
42204.506132,7.1,-40,12.1,-76.1,8.61,118.6
42204.506143,7.1,-40,12.1,-75.8,8.55,116.7
42204.506155,,-40,12.5,-74.4,8.86,120.1
42204.506167,7.21,-41,12.1,-76.8,8.47,116.2
42204.506179,7.21,-40,12.4,-74.6,8.62,119.4
42204.50619,7.21,-40,12.1,-75.2,8.31,119.6
42204.506202,7.21,-39,12.1,-75.6,8.37,118.4
42204.506214,,-39,12.1,-74.6,8.31,120.6
42204.506225,7.32,-37,11.9,-73.3,7.9,121.9
42204.506237,7.21,-36,12,-72.5,8.04,119.8
42204.506249,7.21,-36,12,-71.2,7.89,121.1
42204.50626,7.21,-34,12.7,-65.6,8.2,127.5
42204.506272,,-34,12.7,-65.6,8.23,127.5
